PDS,ANZ_S,RTS_E24110.0,RTS_E24110.1,RTS_E24110.3,RTS_E24110.3.MW_A_PR,RTS_E24110.3.MW_M_PR,RTS_E24110.3.MW_A_PW,RTS_E24110.3.MW_M_PW,RTS_E24110.4,RTS_E24110.4.MW_A_PR,RTS_E24110.4.MW_M_PR,RTS_E24110.4.MW_A_PW,RTS_E24110.4.MW_M_PW,RTS_E24110.9,RTS_E24100.0,RTS_E24100.1,RTS_E24100.3,RTS_E24100.3.MW_A_PR,RTS_E24100.3.MW_M_PR,RTS_E24100.3.MW_A_PW,RTS_E24100.3.MW_M_PW,RTS_E24100.4,RTS_E24100.4.MW_A_PR,RTS_E24100.4.MW_M_PR,RTS_E24100.4.MW_A_PW,RTS_E24100.4.MW_M_PW,RTS_E24100.9,RTS_E24090.0,RTS_E24090.1,RTS_E24090.3,RTS_E24090.3.MW_A_PR,RTS_E24090.3.MW_M_PR,RTS_E24090.3.MW_A_PW,RTS_E24090.3.MW_M_PW,RTS_E24090.4,RTS_E24090.4.MW_A_PR,RTS_E24090.4.MW_M_PR,RTS_E24090.4.MW_A_PW,RTS_E24090.4.MW_M_PW,RTS_E24090.9,RTS_E24080.0,RTS_E24080.1,RTS_E24080.3,RTS_E24080.3.MW_A_PR,RTS_E24080.3.MW_M_PR,RTS_E24080.3.MW_A_PW,RTS_E24080.3.MW_M_PW,RTS_E24080.4,RTS_E24080.4.MW_A_PR,RTS_E24080.4.MW_M_PR,RTS_E24080.4.MW_A_PW,RTS_E24080.4.MW_M_PW,RTS_E24080.9,RTS_E24070.0,RTS_E24070.1,RTS_E24070.3,RTS_E24070.3.MW_A_PR,RTS_E24070.3.MW_M_PR,RTS_E24070.3.MW_A_PW,RTS_E24070.3.MW_M_PW,RTS_E24070.4,RTS_E24070.4.MW_A_PR,RTS_E24070.4.MW_M_PR,RTS_E24070.4.MW_A_PW,RTS_E24070.4.MW_M_PW,RTS_E24070.9,RTS_E24060.0,RTS_E24060.1,RTS_E24060.3,RTS_E24060.3.MW_A_PR,RTS_E24060.3.MW_M_PR,RTS_E24060.3.MW_A_PW,RTS_E24060.3.MW_M_PW,RTS_E24060.4,RTS_E24060.4.MW_A_PR,RTS_E24060.4.MW_M_PR,RTS_E24060.4.MW_A_PW,RTS_E24060.4.MW_M_PW,RTS_E24060.9,RTS_E24050.0,RTS_E24050.1,RTS_E24050.3,RTS_E24050.3.MW_A_PR,RTS_E24050.3.MW_M_PR,RTS_E24050.3.MW_A_PW,RTS_E24050.3.MW_M_PW,RTS_E24050.4,RTS_E24050.4.MW_A_PR,RTS_E24050.4.MW_M_PR,RTS_E24050.4.MW_A_PW,RTS_E24050.4.MW_M_PW,RTS_E24050.9,RTS_E24040.0,RTS_E24040.1,RTS_E24040.3,RTS_E24040.3.MW_A_PR,RTS_E24040.3.MW_M_PR,RTS_E24040.3.MW_A_PW,RTS_E24040.3.MW_M_PW,RTS_E24040.4,RTS_E24040.4.MW_A_PR,RTS_E24040.4.MW_M_PR,RTS_E24040.4.MW_A_PW,RTS_E24040.4.MW_M_PW,RTS_E24040.9,RTS_E24030.0,RTS_E24030.1,RTS_E24030.3,RTS_E24030.3.MW_A_PR,RTS_E24030.3.MW_M_PR,RTS_E24030.3.MW_A_PW,RTS_E24030.3.MW_M_PW,RTS_E24030.4,RTS_E24030.4.MW_A_PR,RTS_E24030.4.MW_M_PR,RTS_E24030.4.MW_A_PW,RTS_E24030.4.MW_M_PW,RTS_E24030.9,RTS_E24020.0,RTS_E24020.1,RTS_E24020.3,RTS_E24020.3.MW_A_PR,RTS_E24020.3.MW_M_PR,RTS_E24020.3.MW_A_PW,RTS_E24020.3.MW_M_PW,RTS_E24020.4,RTS_E24020.4.MW_A_PR,RTS_E24020.4.MW_M_PR,RTS_E24020.4.MW_A_PW,RTS_E24020.4.MW_M_PW,RTS_E24020.9,RTS_E24010.0,RTS_E24010.1,RTS_E24010.3,RTS_E24010.3.MW_A_PR,RTS_E24010.3.MW_M_PR,RTS_E24010.3.MW_A_PW,RTS_E24010.3.MW_M_PW,RTS_E24010.4,RTS_E24010.4.MW_A_PR,RTS_E24010.4.MW_M_PR,RTS_E24010.4.MW_A_PW,RTS_E24010.4.MW_M_PW,RTS_E24010.9
7709976,83,8,,,,,,,75,"1,013333","15,4",",174992","2,65532",,,,,,,,,83,"5,843373","187,168675",",990705","31,133892",,,7,24,"3,541667","265,625",",625011","46,875811",52,"5,903846","429,903846",",967708","70,647491",,,4,10,6,492,",943732","77,401359",69,"23,985507","1555,652174","4,151733","269,484693",,,,,,,,,83,"5,674699","680,963855",",960924","115,310935",,,,,,,,,83,"9,722892","431,325301","1,681825","74,12125",,,45,14,"27,214286","1092,5","4,272702","171,3782",24,"44,333333","2176,041667","7,092663","349,676448",,,4,14,"4,214286","157,857143",",687373","25,70873",65,"8,138462","294,923077","1,348477","48,955918",,,1,,,,,,82,"23,231707","760,365854","3,837286","124,982388",,,,4,16,960,"2,946784","176,807065",79,"23,962025","1437,721519","4,037037","242,222221",,,,,,,,,83,"8,542169","342,831325","1,467178","58,908589",
7709977,171,11,,,,,,,160,"2,2625","76,90625",",341902","11,588899",,,5,,,,,,166,"4,656627","142,680723",",700217","21,426099",,,21,37,"6,540541","295,945946",",931455","42,214342",113,"9,964602","481,902655","1,496422","72,274614",,2,52,32,"9,8125","531,09375","1,360967","72,321558",85,"15,717647","871,176471","2,482459","137,334196",,49,17,2,2,40,",254754","5,095082",103,"2,951456","146,893204",",454426","22,751942",,,,2,"3,5",120,",883334","30,416667",169,"8,319527","350,443787","1,28398","54,011448",,,,,,,,,171,"68,959064","2925,05848","10,211333","434,228644",,,,1,4,165,",666667","27,5",170,"20,517647","788,911765","2,997968","115,326584",,1,49,41,"5,878049","344,634146",",889985","52,114471",80,"10,2625","591,125","1,505692","87,009716",,,5,40,"16,55","1309,5","2,366078","186,45792",126,"22,230159","1706,904762","3,344687","256,555381",,,,,,,,,171,"11,05848","396,578947","1,631522","58,589049",
7709978,105,9,,,,,,,96,"1,447917","52,34375",",299746","10,869859",,,,,,,,,105,"3,904762","162,857143",",812024","33,910926",,1,3,3,"3,666667","193,333333",",754902","39,803922",98,"8,142857","527,142857","1,690218","109,203464",,18,13,26,4,"363,076923",",828075","75,205751",48,"11,666667","1028,541667","2,418458","213,408352",,8,,,,,,,97,"6,020619","437,010309","1,229682","89,180261",,,13,19,"4,210526","127,631579",",910721","27,346078",73,"6,39726","179,794521","1,321441","37,147337",,,11,10,21,"767,5","4,355917","158,697369",84,"54,857143","2411,964286","11,367912","499,171326",,13,11,8,"2,75","116,25",",562203","23,870614",73,"6,369863","297,465753","1,323628","61,488785",,1,68,10,"9,8","238,5","2,041556","49,461575",26,"11,884615","647,115385","2,437467","133,366158",,2,13,57,"8,947368","849,122807","1,85417","175,873443",33,"12,69697","1100,606061","2,640312","229,111668",,,,,,,,,105,"6,961905","262,380952","1,443859","54,396239",
7709979,214,70,,,,,,,144,"1,381944","26,458333",",239328","4,57436",,3,,2,1,30,",205882","6,176471",209,"3,507177","122,679426",",612043","21,552151",,32,10,16,"2,75","246,875",",462988","41,31504",156,"6,891026","619,807692","1,17206","105,406213",,20,63,28,"5,25","433,571429",",9191","76,064364",103,"8,553398","736,116505","1,444066","124,316405",,93,,34,1,30,",194674","5,840227",87,"3,781609","177,413793",",623562","28,842079",,,1,2,5,"112,5","1,436782","31,982759",211,"16,222749","507,180095","2,784398","87,26246",,,4,35,"17,971429","999,857143","3,333867","185,374606",175,"34,417143","1806,171429","5,826762","306,071529",,1,,,,,,,213,"17,873239","540,234742","3,062496","92,658391",,,,,,,,,214,"12,028037","779,299065","2,068765","134,127415",,,,27,"14,666667","1066,666667","2,555898","186,965233",187,"20,256684","1584,385027","3,475331","271,926238",,,,3,"3,333333","166,666667",",526144","26,707516",211,"6,293839","295,829384","1,099315","52,200186",
7709980,54,,,,,,,,54,1,15,",176392","2,645884",,,,,,,,,54,"4,759259","144,166667",",833675","25,237608",,,,,,,,,54,"12,055556","533,888889","2,111592","93,551468",,,,8,"4,75","412,5",",828551","72,008608",46,"5,978261","528,913043","1,048158","92,775409",,12,,2,1,35,",23569","8,367003",40,"2,175",66,",381008","11,571467",,,,2,"6,5",135,"1,233925","25,739099",52,"11,961538","202,403846","2,09877","35,53216",,,,2,28,1095,"4,780488","186,95122",52,"40,826923","1750,961538","7,152159","306,727796",,,,,,,,,54,"31,685185","950,555556","5,552887","166,586595",,,13,,,,,,41,"15,439024","496,097561","2,708998","87,637606",,,,,,,,,54,"21,240741","1516,111111","3,714501","265,204346",,,,,,,,,54,"12,314815","369,074074","2,167621","64,965404",
7709981,307,6,,,,,,,301,"1,019934","30,598007",",202766","6,083001",,,,,,,,,307,"6,934853","258,420195","1,383169","51,513095",,,,,,,,,307,"14,661238","658,192182","2,910822","130,850159",,1,1,2,7,400,"1,486213","84,862133",303,"14,042904","804,620462","2,780131","159,259852",,3,,2,1,30,",223631","6,708925",302,"2,39404","101,622517",",475865","20,16037",,,,,,,,,307,"12,508143","367,833876","2,490991","73,407236",,,,,,,,,307,"70,042345","2199,283388","13,884624","436,007234",,1,1,,,,,,305,"5,006557","300,393443",",993285","59,597078",,2,,20,"8,95","268,5","1,782016","53,460476",285,"10,498246","314,947368","2,080572","62,417165",,2,,67,"14,208955","993,58209","2,791117","195,124232",238,"17,281513","1188,907563","3,43028","236,044199",,2,1,1,4,140,",823529","28,823529",303,"5,884488","229,141914","1,166595","45,448862",
7709982,901,1,,,,,,,900,"1,928889","71,4",",376564","13,890478",,1,,,,,,,900,"6,146667","152,683333","1,193528","29,595183",,,64,200,"4,415","221,7",",835157","41,603521",637,"6,635793","352,582418","1,257786","66,642551",,1,70,239,"5,677824","402,301255","1,059147","75,103544",591,"8,730964","645,888325","1,653333","122,053232",,54,4,7,"1,714286","37,142857",",356968","7,641807",836,"1,809809","83,827751",",351795","16,259838",,,2,17,"2,411765","116,470588",",484778","23,573698",882,"5,557823","296,343537","1,085879","57,855067",,,3,34,"31,794118","957,794118","6,110396","184,129352",864,"64,377315","2208,888889","12,183634","418,087039",,,1,11,"4,272727","130,909091",",80533","24,721415",889,"17,462317","928,447694","3,322095","176,765442",,12,74,116,"5,310345","290,086207",",971731","52,975605",699,"22,918455","1320,858369","4,377675","251,856279",,,4,142,"16,450704","991,690141","3,147243","189,761454",755,"20,774834","1256,384106","3,940624","238,352722",,,,,,,,,901,"6,342952","319,611543","1,209197","60,843161",
7709983,40,,,,,,,,40,"2,35","87,875",",351218","13,200703",,,,,,,,,40,"8,925","183,125","1,305688","27,101584",,,5,14,"10,928571","327,857143","1,515335","45,460041",21,"16,47619","628,571429","2,480009","95,103096",,,9,9,"9,777778","576,666667","1,359466","80,06284",22,"12,181818","699,545455","1,833787","105,396626",,2,,,,,,,38,"2,078947","123,157895",",299068","17,751479",,,,,,,,,40,"16,85","433,125","2,480448","63,908392",,,,5,"32,6",1422,"4,578705","199,210971",35,"42,8","1875,428571","6,283076","275,489165",,,2,19,"5,947368","178,421053",",874945","26,248347",19,8,240,"1,162207","34,866218",,,21,2,6,225,"1,217647","45,57353",17,11,"620,294118","1,687378","95,657001",,1,,2,17,1170,"2,930538","201,589487",37,"28,945946","1905,27027","4,17595","275,239227",,1,,1,4,180,",595745","26,808511",38,"7,657895","290,526316","1,139844","43,470566",
7709984,29,,,,,,,,29,"2,034483","91,551724",",421042","18,937425",,,2,1,2,40,",411765","8,235294",26,"3,5","181,730769",",724218","37,611772",,2,1,2,3,180,",617647","37,058824",24,"8,541667","683,75","1,76935","141,604719",,9,6,1,4,360,",823529","74,117647",13,"8,153846","733,846154","1,691001","152,190071",,17,,1,1,30,",205882","6,176471",11,"1,363636","68,181818",",281883","14,105493",,,,2,"4,5","117,5",",926471","24,191177",27,"13,407407","376,111111","2,773866","77,82132",,,,4,20,"867,5","4,145722","180,006685",25,"28,04","1273,2","5,801141","263,338035",,,7,15,"3,266667",118,",67546","24,398099",7,"5,285714","178,571429","1,092692","36,916221",,,,3,6,285,"1,235294","58,676471",26,"8,461538","445,384615","1,7506","92,208839",,,1,13,"9,230769","830,769231","1,909091","171,818182",15,"13,933333",1254,"2,88945","260,050468",,,,,,,,,29,"5,241379","241,034483","1,084983","49,964388",
7709985,183,,,,,,,,183,"1,967213","29,918033",",421859","6,415701",,,,,,,,,183,"4,513661","154,016393",",956436","32,676512",,,84,,,,,,99,"12,828283","569,545455","2,726134","121,113414",,6,22,63,"3,920635","352,857143",",787688","70,891953",92,"4,869565","438,26087","1,050338","94,53044",,16,3,3,1,30,",223674","6,71024",161,"2,658385","102,950311",",56545","21,955131",,,,2,"3,5","127,5",",907408","33,055556",181,"7,519337","314,834254","1,597987","66,800445",,1,1,14,"31,214286","877,857143","6,5857","185,130909",167,"55,958084","1988,922156","11,634617","411,144013",,,,2,2,110,",465142","25,315904",181,"8,154696","464,751381","1,706142","97,136694",,,7,55,"3,854545","231,272727",",823023","49,381371",121,"5,38843","323,305785","1,111457","66,687432",,,,4,"13,5","982,5","2,787752","202,554637",179,"17,251397","1276,424581","3,637795","269,1551",,,,5,"4,2",120,",879287","24,983182",178,"6,617978","217,078652","1,395637","45,759933",
7709986,1645,12,,,,,,,1633,"1,056338","31,677893",",216244","6,485136",,1,,,,,,,1644,"6,819951","256,511557","1,381637","51,96948",,1,10,136,"5,066176","233,860294","1,000246","46,190097",1498,"7,958611","432,146195","1,61954","87,892449",,5,580,552,"6,172101","375,271739","1,2478","75,870013",508,"9,190945","619,133858","1,832467","123,530906",,31,1,5,1,30,",208456","6,253677",1608,"1,856343","88,563433",",378123","18,05472",,,41,55,"4,109091","122,272727",",82628","24,565111",1549,"6,368625","231,45255","1,299295","47,2407",,,100,235,"19,361702","860,87234","3,97219","176,464379",1310,"28,80229","1376,141221","5,794103","276,947328",,1,152,895,"4,054749","121,675978",",825296","24,76578",597,"5,964824","204,070352","1,189617","40,705905",,862,599,66,"3,681818","244,545455",",734309","48,624285",118,"7,449153","498,177966","1,478994","98,864008",,1,475,301,"16,299003","837,607973","3,271014","168,194774",868,"16,733871","1333,513825","3,377823","269,33169",,2,1,28,"4,285714","127,5",",868131","25,823336",1614,"5,533457","165,446097","1,120276","33,503523",
7709987,291,2,,,,,,,289,"1,031142","15,778547",",19727","3,013817",,3,,4,1,30,",235517","7,065508",284,"2,728873","116,989437",",51078","21,992652",,,52,30,"7,433333","218,5","1,429512","41,636495",209,"12,650718","498,349282","2,411604","94,329351",,47,121,98,"4,357143","390,306122",",830552","74,451367",25,"5,68","495,6","1,103329","96,37604",,1,,7,1,30,",200861","6,025825",283,"2,388693","129,328622",",459846","24,932379",,1,1,2,2,120,",411765","24,705882",287,"4,87108","258,362369",",931106","49,35443",,1,64,69,"27,42029","922,753623","5,247781","176,851654",157,"44,171975","1508,343949","8,255618","282,065236",,1,5,5,"3,2",126,",609613","24,043041",280,"15,685714","726,464286","2,953826","136,809349",,,5,,,,,,286,"15,762238","1009,090909","2,974068","189,693133",,,12,123,"11,926829","988,04878","2,215688","183,437701",156,"18,378205","1383,589744","3,515637","264,210393",,,3,61,"4,868852","145,737705",",844268","25,270383",227,"6,048458","182,070485","1,163872","35,04028",
7709988,147,2,,,,,,,145,"1,158621","35,965517",",236124","7,312822",,,,,,,,,147,"3,517007","173,163265",",724462","35,698675",,1,42,21,"3,52381","211,428571",",713835","42,981694",83,"7,614458","525,722892","1,548648","106,939304",,5,60,37,"5,513514","353,918919","1,155359","74,507486",45,"8,288889","556,333333","1,695197","114,113066",,33,,12,1,30,",21235","6,370509",102,"2,862745","147,941176",",564269","29,420413",,,9,57,"6,614035","123,859649","1,351404","25,440937",81,"9,135802","213,209877","1,889528","44,141064",,,2,9,"27,333333","902,222222","5,49466","181,064881",136,"44,147059","1624,926471","9,012066","331,659412",,4,1,,,,,,142,"15,366197","520,246479","3,124738","105,81462",,,146,,,,,,1,20,310,"4,117647","63,823529",,,1,94,"13,276596","922,659574","2,717802","188,885233",52,"16,442308","1182,692308","3,334624","239,78363",,,,1,3,140,",617647","28,823529",146,"5,479452","249,726027","1,123144","51,183763",
7709989,240,,,,,,,,240,"1,554167","33,0625",",319556","6,794314",,,,2,2,30,",411765","6,176471",238,"4,462185","157,794118",",902177","31,446233",,88,27,9,"2,333333","213,888889",",461148","42,111523",116,"6,155172","566,508621","1,218348","112,079092",,,74,58,"7,310345","390,517241","1,4378","77,004048",108,11,575,"2,239212","117,190557",,,,,,,,,240,"2,625","183,395833",",551319","38,638305",,,,28,"3,857143","137,857143",",731651","26,172188",212,"6,820755","264,339623","1,423413","55,104443",,,7,41,"21,463415","840,243902","4,436628","173,18865",192,"42,208333","1848,854167","8,429895","368,96777",,8,20,19,"2,894737","123,157895",",598454","25,188905",193,"7,020725","302,176166","1,427759","60,950705",,12,100,1,1,300,",170732","51,219512",127,"5,795276",1170,"1,203312","241,677125",,,60,74,"10,013514","855,337838","2,035408","173,801023",106,"16,45283","1463,962264","3,245489","287,960533",,,1,2,"5,5","162,5",",922181","27,300858",237,"7,700422","283,670886","1,558538","57,596859",
7709990,424,7,2,,,,,,415,"1,455422","20,819277",",246441","3,53673",,2,,,,,,,422,"6,156398","311,244076","1,032022","52,4402",,1,4,4,3,"236,25",",576096","44,344252",415,"6,679518","562,698795","1,114019","93,659813",,24,127,97,"3,886598","460,515464",",626937","74,381156",176,"10,136364","1520,369318","1,673884","251,086359",,1,,27,"1,888889","38,888889",",298523","6,118744",396,"4,282828","150,934343",",742551","26,212638",,1,,8,"3,125","134,375",",580653","24,842601",415,"7,416867","307,361446","1,260523","52,867149",,,6,17,"23,058824","1044,705882","4,157755","184,698156",401,"51,947631","2253,603491","8,653151","375,259355",,16,14,8,"4,875","146,25",",820031","24,600925",386,"10,849741","328,445596","1,810812","54,829739",,,38,106,"11,179245","280,754717","1,952995","48,979706",280,"31,457143","735,053571","5,202735","121,937013",,1,21,6,"13,833333",1050,"2,181398","165,215358",396,"18,664141","1485,328283","3,121884","248,452914",,,2,2,"4,5",135,",838594","25,157819",420,"6,457143","254,857143","1,081047","43,083109",
7709991,35,2,,,,,,,33,"1,424242","21,363636",",281165","4,217477",,2,,,,,,,33,"5,060606","105,909091","1,001221","21,019313",,2,9,1,3,210,",617647","43,235294",23,"9,565217","716,086957","1,883445","140,642791",,15,4,,,,,,16,"10,1875","742,5","1,915286","138,237792",,9,3,,,,,,23,"2,173913","91,304348",",428886","18,045538",,,,4,"5,5","127,5","1,132353","26,25",31,"13,225806","288,387097","2,646769","57,526118",,,2,7,"24,428571","762,857143","5,226439","163,225806",26,"48,615385","1602,692308","9,232002","303,813422",,,2,2,3,135,",617647","27,794118",31,"11,193548","406,935484","2,202936","79,598581",,,,1,8,390,"1,018182","49,636364",34,"21,235294","918,088235","4,2445","183,065227",,,,21,"15,190476","912,857143","2,974095","178,816073",14,"18,928571","1283,571429","3,702111","252,594566",,,,,,,,,35,"7,057143","323,285714","1,390445","63,633155",
7709992,432,37,,,,,,,395,"1,03038","25,822785",",157053","3,915973",,,,1,1,30,",205882","6,176471",431,"8,157773","430,440835","1,15344","60,863667",,,2,10,"5,8",258,",999668","44,185067",420,"12,67619","658,642857","1,810216","94,1975",,,7,77,"7,831169","514,675325","1,166591","76,543943",348,"13,692529","932,988506","1,945807","132,557028",,4,,,,,,,428,"6,193925","330,21028",",882442","47,198781",,,,1,2,120,",608696","36,521739",431,"12,5058","715,37123","1,797804","102,49997",,,7,33,"23,181818","1177,272727","3,333536","169,828189",392,"36,028061","1939,056122","5,178255","278,819693",,,3,10,"6,7",204,",869584","26,625984",419,"15,627685","651,551313","2,238419","93,066478",,,2,58,"12,931034","386,896552","1,81402","54,230033",372,"16,935484","506,774194","2,456588","73,534265",,2,3,16,"17,25",1035,"3,062863","183,771788",411,"30,384428","1823,065693","4,310381","258,622856",,,,1,3,140,",6",28,431,"10,308585","406,148492","1,483479","58,78755",
7709993,282,4,,,,,,,278,"1,07554","32,158273",",209872","6,280095",,,,,,,,,282,"2,485816","87,322695",",475829","16,802726",,,52,3,3,200,",623886","41,550802",227,"5,484581","398,854626","1,073072","77,85717",,90,82,71,"7,507042","377,323944","1,453641","72,979443",39,"10,846154","552,564103","2,21361","112,576567",,68,,39,1,30,",194876","5,846296",175,"2,577143","172,714286",",510126","34,029589",,,4,15,8,"119,666667","1,659271","24,832155",263,"10,768061","246,958175","2,074012","47,814038",,,1,,,,,,281,"80,427046","2513,594306","15,296613","478,329955",,6,28,25,"3,92","134,4",",743486","25,182122",223,"7,121076","246,995516","1,38325","48,091129",,,,33,"5,424242","282,272727","1,016464","52,698991",249,"7,678715","416,686747","1,495924","81,067711",,,,54,"12,833333",1075,"2,310528","193,557896",228,"17,54386","1348,289474","3,471818","266,473223",,,,27,"5,518519","150,555556","1,012158","27,570394",255,"7,196078","204,352941","1,407896","39,959586",
7709994,447,1,,,,,,,446,"3,049327","69,663677",",696151","15,891493",,13,1,12,"1,666667",30,",378722","6,843682",421,"3,472684","89,370546",",791573","20,380416",,192,20,15,"6,266667",190,"1,446299","42,733199",220,"12,1","514,636364","2,740542","116,772513",,125,102,44,"6,227273","332,045455","1,378882","72,91676",176,"10,244318","579,034091","2,296941","129,769049",,29,5,1,1,30,",269231","8,076923",412,"3,871359","135,254854",",877677","30,740345",,,4,8,"4,5","123,75","1,0753","29,642565",435,"8,834483","306,574713","2,013018","69,978389",,,14,72,"25,138889","766,875","5,709225","173,848652",361,"46,684211","1579,501385","10,4817","353,929901",,53,18,53,"3,754717","112,641509",",823614","24,708416",323,"5,721362","171,826625","1,284731","38,580171",,5,364,57,"4,017544","219,736842",",868963","46,688494",21,"4,428571","353,571429","1,073576","83,624998",,1,38,176,"13,829545","781,875","3,112252","175,468527",232,"18,75431","1143,87931","4,17361","254,78314",,,,22,"3,772727","125,909091",",793316","26,6509",425,"5,32","195,105882","1,205706","44,332996",
7709995,308,114,,,,,,,194,"1,103093","32,783505",",201392","5,982728",,,2,13,"1,307692",30,",248122","5,624328",293,"4,552901","110,221843",",819803","19,878361",,130,57,40,"2,725","230,25",",46675","39,25425",81,"5,259259","461,111111",",909881","80,102416",,19,67,90,"4,911111","434,333333",",852639","75,539555",132,"6,348485","566,363636","1,112334","99,460276",,155,,86,1,40,",180269","7,210785",67,"1,925373","206,567164",",331094","35,563161",,,4,18,"3,777778","125,555556",",72891","24,246259",286,"7,667832","254,632867","1,392654","46,445391",,,27,48,"13,5","915,833333","2,438355","165,124376",233,"28,901288","1834,291845","5,018451","318,36574",,,13,33,"3,121212","140,454545",",602547","27,114625",262,"5,332061","239,942748",",924896","41,620342",,,,,,,,,308,"22,314935","1320,827922","3,953702","233,864261",,,,26,"11,346154","1021,153846","2,058718","185,284568",282,"16,429078","1477,765957","2,886009","259,580728",,,1,10,"5,2",151,",869437","25,284566",297,"8,505051","247,491582","1,512884","44,01946",
7709996,827,22,,,,,,,805,"1,747826","42,298137",",343724","8,34298",,22,15,39,"1,717949",30,",337886","5,906093",751,"3,986684","144,287617",",783288","28,564924",,111,51,35,"3,428571","212,571429",",700885","43,738428",630,"8,225397","506,619048","1,59848","98,53297",,388,77,168,"8,940476","406,071429","1,654083","75,150246",194,"12,226804","602,010309","2,465367","120,974526",,1,522,14,"2,714286","36,428571",",533656","7,106318",290,"3,068966","100,344828",",604722","19,775115",,,5,112,"6,071429","125,401786","1,225415","25,326817",710,"14,277465","420,753521","2,817625","82,89066",,,30,186,"25,193548","912,688172","4,956643","179,699656",611,"37,620295","1479,124386","7,307363","287,477",,4,14,12,"3,833333","126,666667",",744404","24,704044",797,"13,816813","423,989962","2,706079","83,049856",,,797,12,"12,25","225,833333","2,514567","48,917644",18,"26,611111","523,611111","5,441821","105,33542",,,37,250,"12,216","931,56","2,36305","179,88915",540,"17,455556","1377,055556","3,447701","271,843955",,,,12,"5,416667","162,5",",903962","27,118846",815,"6,250307","188,944785","1,229262","37,174703",
7709997,217,68,,,,,,,149,"1,281879","22,248322",",249749","4,339937",,71,14,13,1,30,",199569","5,987062",119,"3,016807","119,621849",",588982","23,414413",,19,11,26,"2,346154","198,461538",",471877","39,891402",161,"6,273292","541,677019","1,244203","107,336767",,43,27,37,"3,756757","376,621622",",7428","73,663837",110,"8,536364","826,454545","1,665065","160,42098",,74,2,22,"1,090909",30,",216761","5,932827",119,"7,033613","416,176471","1,385594","82,261342",,,,7,"3,714286","117,857143",",873518","27,57002",210,"7,22381","223,714286","1,424483","44,082098",,1,47,68,"18,161765","885,735294","3,647206","177,790114",101,"34,712871","1543,415842","6,695265","297,841202",,5,16,48,"4,020833","129,6875",",789193","25,501654",148,"5,02027","226,114865",",995209","44,94067",,,26,128,"8,070313","225,117188","1,620306","45,232335",63,"12,190476","469,52381","2,413349","93,075119",,,,2,"12,5","937,5","2,57353","193,014706",215,"22,604651","1672,046512","4,448411","329,114464",,1,,2,5,150,",936438","28,507022",214,"6,35514","251,401869","1,253074","49,568775",
7709998,901,10,,,,,,,891,1,15,",19976","2,996404",,123,85,121,"1,892562","30,041322",",38475","6,102839",572,"4,631119","105,061189",",921159","20,895795",,156,235,127,"4,850394","217,913386",",960993","42,820855",383,"8,375979","484,817232","1,644195","94,938455",,77,230,174,"8,235632","384,626437","1,62428","75,851632",420,"15,383333","715,535714","3,023497","140,617179",,61,,20,"1,6",30,",324226","6,163697",820,"2,408537","88,079268",",481176","17,603774",,,18,121,"4,578512","126,818182",",913012","25,304732",762,"8,514436","225,807087","1,710609","45,247552",,,78,236,"28,881356","881,122881","5,76491","175,715678",587,"48,112436","1471,345826","9,422384","288,174239",,2,36,72,"4,180556","125,416667",",81146","24,34379",791,"8,385588","251,567636","1,658693","49,760778",,,67,384,"9,265625","263,255208","1,843661","52,182582",450,"12,622222","445,933333","2,492726","87,298426",,,1,634,"16,783912","863,493691","3,317319","170,619098",266,"17,586466","1333,25188","3,497123","264,903122",,,,71,"5,28169","148,450704","1,017343","28,561723",830,"7,022892","200,686747","1,39693","39,900061",
